class,left_knee_angle,right_knee_angle,left_hip_angle,right_hip_angle
bad_form,161.8413276481631,129.8294749842326,167.50389793753908,114.7952882144815
bad_form,168.1457632677035,134.73653838190015,177.26221673595742,123.81333467749235
bad_form,173.2509133139092,143.3589365140674,176.23913718106877,133.30048430317657
bad_form,175.35346102721078,150.23134442025716,169.98512970491467,142.01592019026126
bad_form,174.81685451773077,154.7314877452653,164.99004336197382,149.3907573869494
bad_form,175.5916220872413,157.83663131889386,161.17064003023253,154.0487244127508
bad_form,175.37293699775424,161.05602806610852,160.19508961360984,155.58498617491546
bad_form,173.29391275125528,162.56039644788686,159.23582147513122,160.01290373382778
bad_form,168.1719526058794,166.8543770245649,159.6677159214237,165.03030030517158
bad_form,164.56867596999206,169.0711812381806,158.75875189078099,168.63099353884832
bad_form,163.08110998627998,171.58266948498408,158.28490818605638,172.11261265841216
bad_form,163.114271454564,173.09776965788242,156.24287929498152,174.63090189139908
bad_form,162.17526466846118,169.75789949456654,156.01676516148837,174.14305129318464
bad_form,161.8458048370947,166.60471543818846,155.13008853483356,174.2760192320747
bad_form,162.66882565024014,164.27611479719297,154.92689173648637,174.2021154634027
bad_form,163.75405706301908,162.87610283101188,155.83935675565306,173.88056979450104
bad_form,163.03492501603702,162.328129943126,156.97810331780406,173.71484647818377
bad_form,163.45085442562473,160.72964838925904,156.9983403391679,173.0673687844239
bad_form,164.9325807524799,158.69321477403,156.16200267749522,172.69561869627276
bad_form,165.70811831674317,158.3993931679455,156.32565586929482,172.7601437716292
bad_form,165.14668841304274,157.27929560998572,156.9330149938426,171.9075769111235
bad_form,168.9485888204621,156.01580925533435,154.7833715558384,170.33496210485512
bad_form,166.95035340638796,154.64934071510407,157.29069969469052,167.83851421863986
bad_form,164.20126692549294,154.3453372882621,158.80018503989223,166.7825499439525
bad_form,162.4990968497398,151.17640317630963,161.1104964073495,161.0445363243294
bad_form,158.83423002555523,149.2986984110501,165.37162168493708,156.5908763569553
bad_form,158.6081694126753,147.98700943858162,167.57569937347046,153.3953183659246
bad_form,159.9497745618923,143.71687643288402,170.76893897557161,148.56119607818064
bad_form,159.39313522925153,137.1390122576377,175.36474337783207,140.4862540222867
bad_form,156.84392631247266,137.11402035502644,178.2921466420117,133.5895278304636
bad_form,153.44276944219752,134.00803686752786,171.14693812580958,126.06347105648229
bad_form,152.61175455890702,131.01003088545858,165.93155851086067,118.89093483361509
bad_form,150.57554911795074,126.9901776091978,159.44451659909788,110.81847513820597
bad_form,149.32776692256056,125.89132190323006,155.1411214272055,106.88485913086703
bad_form,144.58789811018391,123.13464965748801,146.2481404140547,101.94324273647925
bad_form,137.33098857496103,120.6955466905765,138.38201456863683,96.99438787611479
bad_form,128.2762025516061,117.08228950236274,129.98834760223636,92.73723842988687
bad_form,122.3292638786307,111.83996182413307,124.62306718432805,88.85874392848177
bad_form,119.8559413850075,109.7562915433718,120.98733733443495,86.07991436468888
bad_form,114.89676265798771,106.86327934967439,115.9706893743325,82.29885420026483
bad_form,113.05059911330035,104.70375332669104,111.6833338703214,79.88745947768734
bad_form,110.15689658823634,101.86557587567899,108.43378071373627,77.97807452261367
bad_form,109.43864259543834,100.4414963724848,107.44747443446923,76.27065188267665
bad_form,106.44090610560156,97.9089168800017,105.04812683075411,75.18840628151173
bad_form,103.96732219745762,96.3113139420021,102.64213181794577,73.79029457621397
bad_form,101.88420977974998,95.4314423070623,100.95131884016439,73.15622798069853
bad_form,99.4462548065317,94.41015577063604,99.67416122494399,72.15903086376062
bad_form,98.91752659828748,94.38406955131579,100.01675265455077,72.31693995297661
bad_form,97.13615297108795,93.90582142769067,99.43499096885375,71.73357517976177
bad_form,95.83826392555069,94.0809870289984,99.24590483012815,72.17235822032058
bad_form,96.88055084251643,94.18742429955716,100.44085007919898,72.53958500558446
bad_form,98.16757795636926,94.21828211273876,101.88100210048225,72.94504863213871
bad_form,100.13290123605462,94.81843925879332,104.11725451594785,73.46882727235243
bad_form,102.10817380752323,95.76324021847105,106.56083998062022,74.17091546201561
bad_form,106.81276432144989,97.27879411816268,111.65887477110539,76.24403743156427
bad_form,111.28630537874608,98.89422137567965,116.482045496469,79.22474080253238
bad_form,115.52727440307012,101.72195218005614,121.07093752585635,83.52741325584873
bad_form,120.52138928430213,106.25547590047707,123.58920318382602,87.88768790245416
bad_form,123.25027014328126,109.5691493466276,125.72353345043803,92.08776047514709
bad_form,126.77073225194654,111.71036762485248,130.10151918820097,95.15629159077264
bad_form,136.0215238947522,114.15293215084172,138.08193056449775,99.37363854661834
bad_form,145.40981862518547,118.41258127654997,147.24994391191728,105.13921479172276
bad_form,148.39140253973366,124.63138562272188,156.94953463788534,112.88411443013976
bad_form,159.48926849535115,129.177755167501,169.40831256482403,119.49489236734263
bad_form,164.47112296012122,135.6537711455904,177.60209988082696,126.86035729012059
bad_form,170.9370151795247,146.79501222297353,175.48639204286113,137.94907010554502
bad_form,174.39868474654904,158.12522019072125,170.05747725155803,149.53738985771804
bad_form,171.23596402657,161.33599271672622,169.18994203578842,152.8809878930756
bad_form,168.7085416288895,167.85558623851054,169.43825385408178,156.8735445928624
bad_form,169.8601772874565,169.13267301735868,165.19049572271626,160.48485132199997
bad_form,171.61366347130644,168.77692564475998,161.95184447073774,162.7388697137958
bad_form,171.14705972521585,168.0441918001046,161.48120478163895,162.70540131945884
bad_form,168.99943988092414,167.4410682297871,161.09566469435632,164.337552256392
bad_form,168.55164040580502,167.87941744967583,160.3251963667214,166.3146313005196
bad_form,165.78290087460826,167.77615309538209,161.55169731281427,166.84972504723552
bad_form,165.13743594880523,168.29408799794714,162.13708451087172,167.3699494439055
bad_form,164.50559573805424,167.83531257978535,163.06868173516588,167.83548565549663
bad_form,164.65548526909322,167.76849354157625,163.41139033052733,167.93548786529877
bad_form,164.40396234580183,168.0834981843038,163.38618452021208,168.3693948878398
bad_form,164.12433326179658,168.01002110304975,161.94378961654726,168.09876007284808
bad_form,166.46906869720797,166.26902483275813,160.59031017061142,166.36213277282872
bad_form,166.23863990840886,164.62902490298467,161.49171432562318,164.0995825104413
bad_form,165.74136167471357,165.07592220404462,161.4792276637544,163.8184933523697
bad_form,164.92668471624447,165.25309639365855,161.49655423745241,163.36833078349875
bad_form,164.20348053035272,165.18257800989318,162.96888303685725,163.0406512589236
bad_form,163.4054094171434,164.59181483184554,164.5721858743537,161.65100963826492
bad_form,161.04586751048876,161.76997721469442,167.94709306747396,156.05013250913748
bad_form,158.49227028496236,159.07734508503077,171.5055312886095,151.15354444600746
bad_form,156.39124548943275,155.6639573762282,177.67806425973072,145.26977467836372
bad_form,157.80905926402235,150.78435325409797,178.25450554733462,137.71906130303972
bad_form,157.1035908941005,144.64149583968873,174.1272933366534,130.80588122027473
bad_form,156.6234191845538,141.19045641702735,170.47829705387048,126.28341460784748
bad_form,157.91443101429545,138.5196251064627,167.4112391150867,121.2626240058865
bad_form,155.240890799265,132.6019604294155,162.0150219086103,113.44760152584271
bad_form,152.52915289191324,129.49155132151915,156.70855128328296,108.72107432928863
bad_form,149.2168093538396,124.8173175077876,147.95028061088433,102.22566443923648
bad_form,137.4457281991894,121.87781399592923,139.03018117484538,97.25768271581512
bad_form,168.6317909839889,169.54030989418138,154.67113006061876,164.99491240634012
bad_form,169.37491404549718,169.04725346825083,154.2951119069462,164.78709698244387
bad_form,170.1193132094844,168.51228360370158,153.48336592765403,165.0013810500133
bad_form,171.52660186350354,166.34690742468177,151.56144898191025,166.21582413005117
bad_form,173.09528827498156,166.38154816910387,149.82001806616765,167.51588831888174
bad_form,173.2534139577821,165.23823311213667,150.51818380062844,166.3973664871121
bad_form,173.48479687788327,164.94429392001197,150.82072957132215,165.39440472234836
bad_form,172.96162366986263,163.01049869242985,151.71858726517607,161.79846778829165
bad_form,172.51209073763678,161.37917206806654,153.6180357591979,159.11228164288573
bad_form,171.64916478606202,160.85195751381923,155.45214122965217,158.45831750420615
bad_form,170.9812670307014,159.6097724508751,157.88449075561425,157.24625300246737
bad_form,171.78820194152266,158.6735889156144,159.8208294420612,155.0692336708069
bad_form,171.1962937143723,155.6324630650011,163.328124467767,151.0040141596496
bad_form,169.9759512031078,154.42718251526372,166.83306751482857,146.7522526194617
bad_form,168.41793062707723,150.95163088432005,169.68266148212044,141.75084785870314
bad_form,167.19833957124993,149.18148343775087,172.7771716657629,137.65679863698415
bad_form,165.6742622637306,144.81263165486806,178.3401302380363,132.26531280772238
bad_form,163.58542688708488,140.17423393971686,178.3429648239842,128.51035376759705
bad_form,160.56269058878337,135.93250805211056,174.11712295476156,123.65622670439464
bad_form,157.3716597120246,130.84273539888414,171.12330294912394,119.50817991755093
bad_form,154.9247952832326,123.54158615335476,168.01704094215143,115.02968485068533
bad_form,150.57317261545572,118.75731224339027,163.81512451781708,111.04807300187952
bad_form,145.65994420253074,116.6741782101477,159.41173367361208,107.67828462087809
bad_form,142.956368370408,114.60752279252661,156.48811562473892,104.81707620493728
bad_form,140.46607812276812,111.79142757606874,153.4601864115803,101.93878048150333
bad_form,138.80794706605124,110.13918183199272,151.50277228333837,99.65113540727168
bad_form,138.33184100015865,109.29991226963799,150.76281331143855,97.30540739859646
bad_form,137.70518259079608,108.38502384365476,149.75020751306042,96.64714421561132
bad_form,137.83057978151012,108.01450080750206,149.6211266823149,96.60639064009206
bad_form,137.4533377703832,108.58080138304476,148.82533451673615,96.56124853470209
bad_form,136.7264849120474,108.5772637221596,148.54573402173932,96.96458074687695
bad_form,137.28530313206105,109.56624631037423,148.6950252293768,97.45528950338769
bad_form,138.51206850670656,110.53698238433783,149.81761950675644,98.48757549358521
bad_form,140.10070918160363,112.16133279327202,151.35807641022888,99.67544272490039
bad_form,142.4208251279591,115.14105115387557,154.21040824566037,102.33783822202838
bad_form,146.40175398466363,116.62259429861136,158.7352811333269,104.99809403776203
bad_form,151.45187877893076,119.12836966324323,163.99386932028318,108.36214424709644
bad_form,154.4204223848706,122.11560157319785,167.93882003809168,112.1701941912292
bad_form,157.68646420962997,124.80064074030419,172.52445826662782,115.8249201504594
bad_form,163.4105521895567,129.38359320478875,179.28729377623426,120.69218165550669
bad_form,168.8097439355219,135.4166212882864,174.46915237655554,126.05731473924718
bad_form,175.76809798683226,142.1846003518149,168.3380385309842,132.66172389225008
bad_form,177.91795827966664,145.89505313515124,165.23242390721632,137.08162493008354
bad_form,176.31434411572056,155.56761562355686,163.91114347912082,144.68774105309348
bad_form,176.48179077917263,166.64979296637608,161.9097046082655,151.96113001686538
bad_form,176.77618428310862,174.46515259343906,159.91041422282615,158.3656040560176
bad_form,177.77749283778883,176.62042745765234,157.17249613512104,161.9039673324894
bad_form,178.28725652889509,178.8485517606143,154.98802855534294,164.7032059717064
bad_form,177.1713562742848,178.27540980490065,154.1566958019697,165.84975136112172
bad_form,176.33933282480757,175.6481767969567,154.22443430728245,165.45398361117176
bad_form,175.46772534086875,173.32070293524183,154.03235853978663,165.124613759006
bad_form,174.817465935135,172.25684390855236,154.10340441026352,164.7959426828755
bad_form,174.02707051102328,171.35370868927436,154.5917662892554,164.50064134492223
bad_form,173.4073037985091,172.13268346531302,154.750380242677,164.37929128259597
bad_form,173.27341758359776,171.6862676933174,154.6623845412878,164.17840905815982
bad_form,171.1747052595562,170.870844343552,155.4885154609044,163.59884530367066
bad_form,169.9335058745703,170.27642167934144,157.11707707340295,162.59101392422892
bad_form,168.13664276099792,168.24208595509552,159.77906096822977,159.67034216094896
bad_form,167.5765547110367,163.74542028149514,162.8187570113768,155.8981144658234
bad_form,167.37698686809222,157.88788790729402,165.6953903695923,150.7259866139861
bad_form,168.30126552053054,154.28472019088443,166.84889214020356,146.49964219783402
bad_form,168.99421945364617,147.65065570706275,168.04108802652394,141.69982720073665
bad_form,169.24757175105896,143.11249673384322,169.25999273333176,138.17038892894138
bad_form,170.04438565569745,137.20496959150216,170.57655259032958,133.52766543503628
bad_form,168.82975420026912,134.41645433172076,172.5830225937786,130.01821525448557
bad_form,166.81695550112465,133.2214106239535,174.6416649062848,128.579427632623
bad_form,164.25406928141155,129.9605701490967,176.70796949213533,126.84139125989293
bad_form,161.05930039100852,128.04437900596022,179.3011389695087,125.04734884208574
bad_form,160.16052443598468,126.96960073508546,179.90105504310327,124.0662690077015
bad_form,159.41524173606436,125.13856522660276,179.67467000192536,122.58356798283239
bad_form,158.31608232269565,123.19542503325577,179.06920935074348,121.19933193632667
bad_form,157.43337038177305,121.61535264816551,178.0050341395649,120.14748060741479
bad_form,156.76624064231572,120.2661769604533,177.22752258563284,119.0356290914111
bad_form,156.42073835306093,119.00920848279169,176.86968612291892,118.19420171191416
bad_form,156.30360487244536,118.84142663230936,176.78986196678008,118.13373177708985
bad_form,156.12125461120195,118.12526605987537,176.82952020066625,117.98014365148575
bad_form,156.36154192197523,117.99040480229007,177.05159176248907,118.11625484901339
bad_form,157.15251654377772,118.06523691293172,177.75346325357756,118.61127748102336
bad_form,158.3788344439672,117.89769651495399,178.9335947274537,119.75387282920806
bad_form,160.58915319380222,118.6636171103455,178.81327352195214,121.39978306621128
bad_form,162.95142574064374,120.942430254362,175.71336793030346,124.71868397695107
bad_form,165.7048748376201,124.37219230995285,172.53511981128483,128.1902011247011
bad_form,168.63303349997642,130.95305619718096,169.72680093545614,133.19684690674478
bad_form,171.9476121093488,136.46055231452866,166.70961016675648,137.61417855699133
bad_form,174.74170068348297,143.66979423714037,164.69947124544876,141.82866311820322
bad_form,176.3874464170594,150.2421780759908,162.86549106910803,146.09010885906778
bad_form,177.3019139259813,159.99758460119864,160.6924242934515,152.44576837106635
bad_form,178.13358182520443,165.43184940235585,157.81081023161164,157.19979532337706
bad_form,176.4922679846182,170.9024788034582,156.6677702196017,161.1547153438911
bad_form,173.9330864655547,172.34750741038013,156.75098703391427,163.01582456886098
bad_form,170.9009288555464,173.52330738131226,156.7219121118791,164.8952582575789
bad_form,168.51285196181996,173.79472913411274,157.36873451297734,165.84444061046267
bad_form,165.94322966162665,174.3465789440307,158.2800134279504,166.56371272058263
bad_form,164.78450086747148,173.69274726568983,157.7923823297762,166.94090973281382
bad_form,164.88638761741382,173.52834381415244,157.70655089360216,167.19468823980515
bad_form,164.51689304167144,173.76016706282073,157.70924448964007,167.61250727601512
bad_form,164.8480855008337,173.59535226469868,157.52783072701254,167.91434388202472
bad_form,164.6012934224956,171.73498933131182,157.48718567113156,168.14816586733625
bad_form,164.6435271240446,171.71263603837986,157.48006468058028,168.27984108061818
bad_form,164.28478197780825,171.30190518874969,157.94115916374224,168.08463856985585
bad_form,162.45819413827698,170.54806496334166,159.2567543666004,167.71491175085418
bad_form,162.0265893924777,167.9575700235761,160.25441465499344,165.97770473748685
bad_form,160.84768877564187,159.8293295038134,161.98205139789226,159.48891393776614
bad_form,158.79439776112451,151.68921009521367,163.8450687461315,154.2044271807926
bad_form,156.60042861923534,143.07719748775153,165.56731840804147,148.91249129540242
bad_form,154.2866819244093,136.2520941021515,167.35903861445135,144.3325848382213
bad_form,152.19521726297594,129.06082277572855,169.7429383278693,139.9384873063639
bad_form,151.89167142414829,123.42105144712832,171.02988112549275,136.50794641976978
bad_form,150.06628050261185,121.18245725534018,173.67305586360874,134.56396484397388
bad_form,148.82270236130032,120.02426998206468,175.67946726748275,132.47599537428763
bad_form,148.44508452553575,117.27784375834233,176.8272889804638,129.86739826994065
bad_form,148.34492720140884,114.43469978469308,177.24170173501696,127.4957887798376
bad_form,148.52419610233764,112.71874005626009,177.94598950935762,126.2676523402227
bad_form,148.45304041459156,111.12262257882222,178.92805077544475,125.39355595053479
bad_form,146.92004122612488,112.04027801585805,179.833027463914,125.37048767640962
bad_form,145.72294203717482,109.67267941456345,178.9153692959402,124.22760234591661
bad_form,144.4296417123554,108.56380557684727,178.02145808152764,123.66536125728075
bad_form,143.14435902429136,108.21552281285159,177.41447839017428,123.69364264288438
bad_form,143.18724823907087,107.93131441136752,177.3722758661245,123.63933827485747
bad_form,142.70218072106698,107.46586440242274,177.34674163642916,123.74775173456419
bad_form,140.98029651292973,107.14554704505278,176.4619794182678,123.79914365602738
bad_form,140.69638362981786,106.57478298657303,176.76389773103196,123.87944932554271
bad_form,141.03940658730923,106.8149270633793,176.84621136122513,124.0525474732882
bad_form,141.2956142473341,107.04724174706011,177.16111606523435,124.15344920243328
bad_form,142.1029043644808,108.23611880856042,178.5857969545294,125.37397562944838
bad_form,146.10802857445756,110.98941819608726,177.9446009509392,128.31268756137123
bad_form,150.7352056227237,115.8130803847483,174.30449763934558,131.65671578789085
bad_form,156.20415854248955,122.78465101523129,170.6909176393902,136.4556522429527
bad_form,161.65073586848553,131.6814322361347,167.39968642967582,141.99005886668238
bad_form,167.09067871266961,141.71061783159155,163.9953280636849,147.26361608696874
bad_form,172.76321954304316,150.47879896186387,160.40108655568918,152.43858581893028
bad_form,173.52514274534272,160.07562706311074,159.1083915754912,157.7896363438676
bad_form,172.32052850462236,168.77718723081097,158.68612810353287,162.34465500738702
bad_form,170.96258739870206,179.13035142928376,158.06183252144916,167.79069651974612
bad_form,170.59971287422127,176.4781539392701,157.68804960297396,170.02943628804343
bad_form,169.21677779657105,175.26785716944988,158.00994560571417,170.82794957433075
bad_form,168.65412976525127,175.05654619937926,158.12934690657852,171.02065950317697
bad_form,168.824689590016,176.36454826766024,157.9797212044389,170.4662570033515
bad_form,168.50015567284913,178.74710835694793,158.04180180142743,169.53678460756032
bad_form,168.37651731742633,179.77674084504832,158.06951884229264,169.1803600462096
bad_form,168.27270207672552,179.9029984090996,158.1151821964699,169.084135845029
bad_form,168.28912060776537,179.42691783849583,158.11038206914125,169.00799057616763
bad_form,168.23500225753688,178.43858824910515,158.1562454057412,168.46800035152333
bad_form,167.8262223405058,178.15813185323208,158.31905469577643,168.34071483381243
bad_form,167.54152061981287,177.98045035245872,158.42529036056817,168.30286967240343
bad_form,166.73039941417187,176.50687175920885,158.92014465497434,167.373486300404
bad_form,164.41292708434443,175.45880626454587,160.2605049239102,166.39989541359557
bad_form,163.4795442804682,174.93380213562213,161.04514058331577,165.5359938137131
bad_form,162.30943705989822,168.20106026388422,162.65144282989215,160.1107620332671
bad_form,161.02460569493545,153.9584141561456,164.00445288464667,151.82013423190295
bad_form,159.9544321204886,144.40091802599213,164.71514771002796,146.49286106523303
bad_form,158.21586795496822,133.00044675498907,166.46283919621513,140.5157686211808
bad_form,157.26246631536787,125.80469688577081,167.99435071352713,136.42612508879944
bad_form,155.3106697221688,122.12487195024656,169.47153566516428,133.6783601675099
bad_form,153.42272879009823,119.16957017861158,171.7593324766291,131.44850150370596
bad_form,152.42624424402786,116.3213970095245,173.20689999675102,129.09564426105422
bad_form,151.54056592013234,112.66852414810947,174.7478928564406,126.50194043934835
bad_form,150.08015611303185,111.56861553934188,176.455460318908,124.55924683038688
bad_form,148.90613062275065,110.51071981729054,177.84612357152136,123.34808021321405
bad_form,147.49204145806593,109.63476575850412,179.2840611503436,122.67854112073718
bad_form,146.21032700397524,107.80034483372947,179.23121892782527,121.56913030943056
bad_form,144.80587008064228,106.47551485316973,178.21776840819308,120.13323453962036
bad_form,144.3087962314003,106.7653791022267,177.69048159423585,119.63169714529386
bad_form,143.961004127066,106.49520114285868,177.16759597829642,119.37060156066065
bad_form,143.25629401190295,106.20906110172545,176.50267061295975,119.11918170032394
bad_form,142.52044533874746,105.94842247669155,175.84837564164815,119.1549525136027
bad_form,142.31276909610682,105.15173325877983,175.45554856007496,119.0883844786895
bad_form,141.75444280714365,104.89088946540605,174.95732511303046,118.76519400925667
bad_form,141.6086829135818,104.38040571628179,174.66707747261708,118.36581938633594
bad_form,141.5361787881267,103.26659872234757,174.90207720844776,118.74278564785075
bad_form,141.87845878311072,104.17183591398404,175.48858713438668,120.37025859843607
bad_form,144.76600345266255,108.53299295475051,177.47161644897028,123.21410071141736
bad_form,148.21793062610018,114.2754731809196,179.82609468721267,127.05709045845893
bad_form,154.0567158903599,120.16406928557349,176.39765490541916,130.28313830156014
bad_form,158.041503305617,126.95100116824489,173.91299157716227,133.79493955273327
bad_form,162.97104171740355,137.45880775311912,171.37604031797196,139.14002062812315
bad_form,169.1556772183321,146.20455950945995,167.79561258203245,143.7649245662251
bad_form,173.70537794144994,151.943926621056,164.9779925631724,146.52118676429185
bad_form,177.00913508860475,165.03757171410825,163.0202543972621,152.71114678299674
bad_form,178.2056715936389,172.00175766940728,161.69029364366133,156.3127374889842
bad_form,178.19755764518175,173.80474675787502,160.7832538649887,157.20940591715586
bad_form,176.9375245328005,178.98472491604184,159.80494736737847,160.06540898057054
bad_form,174.8550631869778,179.3139082777722,159.33149451162487,161.5620104360086
bad_form,174.07116777209816,178.49613932130345,158.93990630152047,162.62728293264342
bad_form,173.86538870800175,178.88196074334732,158.547694401987,163.13052120734272
bad_form,172.689704258761,179.44119847614732,158.1213796350105,163.6222059688212
bad_form,171.87925468587125,178.89515743480027,157.70970824012707,165.04517335295057
bad_form,171.76855381081134,179.19288768006427,157.2626438540897,165.96303127766296
bad_form,172.16163162999663,179.76317509672273,156.99956880342762,166.1347781547653
bad_form,172.08148134441035,179.8065727912137,156.77649675597397,166.52811720768548
bad_form,172.10055851039203,179.74769544868604,156.58109036939106,166.15371368422828
bad_form,171.35439987822798,177.81613104592785,156.78823726477935,165.35798979118894
bad_form,170.53570469173624,176.6546483635348,157.1114643113214,164.93109270024385
bad_form,169.59390320520944,174.3198406808799,157.75460013544443,163.87511880198704
bad_form,167.6776326870105,171.557909457035,158.63585731025174,162.7827644904923
bad_form,165.86687660760987,169.69233931885975,159.79709709454727,161.7974480745904
bad_form,164.53792437766657,167.84904273630218,160.84317624974022,160.7031692394452
bad_form,163.55347157486102,160.81387187165666,161.23644507748418,156.9729871235015
bad_form,163.5430177640224,153.46622459290083,161.83723987577036,152.63907964689685
bad_form,162.6584730904959,144.88994809773533,162.57680416763614,147.76075810176926
bad_form,162.4859621617542,135.16150806110267,163.2328747524279,142.3868446970274
bad_form,162.114101847677,128.42540514428376,163.81735879303233,138.55215486939002
bad_form,160.8325575372079,122.47772264940114,165.09454811556586,135.3098777862482
bad_form,160.09998660073313,115.24884531916929,165.89292068212262,132.05693554357742
bad_form,157.292632484256,111.7947714753504,167.14556395663345,129.76113265067886
bad_form,155.24294903862045,110.19660300178334,169.24342001724503,128.743819945251
bad_form,153.39583784025103,106.73818130072729,170.8356419261261,126.67200092511334
bad_form,151.07202925960087,105.24393771253474,172.29061161722697,125.85171735606309
bad_form,148.28963618387212,105.09227795456871,174.27190598942622,125.4745782650169
bad_form,146.29538708538377,103.66813571784293,175.6692448249615,124.49210937561872
bad_form,145.47715606202567,104.32852702471912,176.95318621264366,124.3582838217578
bad_form,145.07033450180373,103.30482265824354,177.53939568661573,123.89239543455088
bad_form,144.36266596598574,102.23817041978731,178.66720256176487,123.30753700387419
bad_form,144.23072015543767,101.23604056285495,179.1431267946611,122.74181968310853
bad_form,144.1912527015961,100.55547717447033,179.44093435844684,122.23273799273005
bad_form,144.27431596017627,100.47187964774277,179.36282287915438,122.26884363491573
bad_form,144.20839632287658,100.89185387422526,179.43547739917787,122.51616937505867
bad_form,144.27738382121333,100.83441146601966,179.34545077204893,122.9024744698433
bad_form,144.6357802922642,101.83030745611622,179.17189734731386,123.91275336406562
bad_form,145.09506208009756,103.63265126945711,178.79393695655156,125.30386304214218
bad_form,148.86684456012395,108.50218240814692,176.03350465868934,128.84561192979677
bad_form,152.2040650945173,113.1700880221616,173.04801634645193,131.8992592568755
bad_form,155.49691790164002,119.5390834386872,170.63896830418736,135.46117288248075
bad_form,161.66203758841067,127.77093668662216,166.8456657292772,140.49271392910683
bad_form,167.1203104892847,138.11814289202408,163.18809561404933,146.71305914123658
bad_form,171.21949940057067,150.89756928698068,160.5630733420595,153.512528512956
bad_form,175.09417528040632,159.96582647382365,158.49071092369513,157.83034109806357
bad_form,174.96739624931732,167.2100036695091,158.1344553262027,161.85768675476902
bad_form,177.40942346281952,172.08423389431584,156.40296116294593,164.6564336564053
bad_form,177.35933160513565,176.58477938244377,155.94962518978343,166.7607848937139
bad_form,170.814504677361,178.7866567969502,168.4832757794436,147.49458343420375
bad_form,171.6702148903916,177.5398151801896,167.62193141077825,148.32813520519954
bad_form,171.6834936105318,179.06391285398814,164.31517310024876,150.84902014085802
bad_form,168.7535714989636,178.5558396534242,157.56903095795332,151.96627138576574
bad_form,171.01473645770977,176.7853474344158,154.81588308994148,152.2265021528811
bad_form,173.59716432075385,177.39566226680716,152.293525493438,152.34746418262998
bad_form,177.70988646555412,176.30594801946054,152.22499425518237,154.96149999307573
bad_form,179.04562064696523,179.15681453322773,151.295318252874,159.30046277058327
bad_form,178.2702050909033,179.54141101833247,150.52257288731758,161.0249191085428
bad_form,179.36081177332107,179.90533292514365,148.00944500154156,163.89635973230162
bad_form,179.2072886038754,177.85126301293906,145.81997475850585,166.76994647243404
bad_form,179.59369647451757,175.863616712402,144.32375946763113,169.33850965876752
bad_form,179.78979079943898,175.6202402310411,144.24576302732254,169.1225289930246
bad_form,179.8223410764314,176.39136904484712,141.45768800127198,169.6952861959561
bad_form,179.39261353714426,179.96547740331823,141.34854450234724,167.28123904488862
bad_form,179.7929993510139,176.39995732172395,142.156103656891,164.88941133152252
bad_form,178.74312280126966,175.03634429456062,143.6076537114668,164.42482988172387
bad_form,175.48680642229206,174.57821562397797,146.415932120977,163.12886557251255
bad_form,170.22675831289112,175.3343484716679,150.58655131108102,162.41611789884615
bad_form,165.31053009261578,173.99181814677053,155.41178538548783,161.1610237323662
bad_form,153.00382940958147,172.5011737811581,163.01336167230585,159.82231006769453
bad_form,143.41946083254186,172.9009754540076,168.89924948417683,160.23471224622455
bad_form,140.0411789952413,172.91949243026585,172.05104111179088,159.9991354888897
bad_form,131.52621127143297,172.7568259166073,176.85550896662937,158.7597169076151
bad_form,127.77352984718799,171.07590062409238,179.10976490520488,156.8246775572112
bad_form,123.79435480350732,169.38365416044502,178.96190664758018,155.74581216383
bad_form,121.08470132439295,166.69575767385948,177.45881456771684,154.4312040882581
bad_form,124.63210100139021,164.1271786149449,178.79045359528223,153.3770920394734
bad_form,127.89867260306205,163.10868809513042,177.04506461970956,152.4970450073796
bad_form,131.18300327942728,163.6946191308767,177.64462542588547,152.13654260315909
bad_form,147.2542875528406,166.35305109989042,171.28381361430854,152.9748880592862
bad_form,157.12213307007133,168.35689341795756,168.62992019558598,153.9526372678192
bad_form,159.07759224175373,168.5153445090487,168.25593986849378,153.82327092529354
bad_form,164.0140908765895,161.8325531722417,168.58241530676145,149.27038598906478
bad_form,169.04020007067547,152.79984699278157,168.9311696789718,146.04950618714608
bad_form,168.3857207761323,143.54025631104682,171.03177894146518,141.61998259244322
bad_form,167.21814236072277,134.92821038651203,172.51880286492883,140.91071019808268
bad_form,170.79120738514533,122.73158287568097,170.94687841340618,142.45657983422907
bad_form,172.59389508020357,110.24999707724987,169.716519584105,142.09535442392777
bad_form,175.08181205489163,101.50029640088685,168.00009315524952,143.28827115857854
bad_form,173.36322588518794,100.3066752488393,170.34458946075975,143.3079953733065
bad_form,168.8587137491547,95.4540289408048,174.67337625378073,142.00017790499487
bad_form,165.8891153422185,95.3267430404061,175.65633017609065,144.20915186725418
bad_form,163.96244350084586,112.18079611137657,175.37847661028005,158.15657953053045
bad_form,161.99078576567896,127.82631292184371,175.3379542021272,165.8813519351826
bad_form,161.2187922082275,143.54501341801966,174.89800066094713,173.30946536142497
bad_form,151.08132938866635,159.1896684107022,179.65596934276903,177.53354682771857
bad_form,145.46167430705233,161.90995382977692,176.2188716715654,175.84403259273395
bad_form,142.09825675966272,159.10776342376928,173.80354819245872,179.61756907383983
bad_form,135.84022032650972,151.6603727322513,169.3467643114364,175.40414343362167
bad_form,125.19183827220002,149.33822253135156,163.05436725357666,175.29096637666547
