class,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility
good_form,0.5855123996734619,0.384488582611084,0.19166477024555206,0.9997244477272034,0.3659133017063141,0.3836762607097626,-0.09196563810110092,0.9999735355377197,0.7513610124588013,0.39255115389823914,0.17331580817699432,0.9873800277709961,0.2016080617904663,0.3766682744026184,-0.473626971244812,0.9995802044868469,0.743110179901123,0.2870626151561737,0.11727412790060043,0.9819756150245667,0.28190168738365173,0.248613178730011,-0.7215155363082886,0.995182454586029
good_form,0.5854982733726501,0.38455426692962646,0.2029540240764618,0.999722421169281,0.3626534640789032,0.3829059898853302,-0.10934817045927048,0.999973475933075,0.7514009475708008,0.3908292353153229,0.2243862897157669,0.9874973297119141,0.2008296400308609,0.3674118220806122,-0.5425248742103577,0.9995865225791931,0.7425480484962463,0.27913138270378113,0.1870838701725006,0.9824459552764893,0.2822163701057434,0.24107956886291504,-0.8246166110038757,0.9953536987304688
good_form,0.5861043930053711,0.3847384750843048,0.21354231238365173,0.9997078776359558,0.3566931188106537,0.3816545307636261,-0.10779373347759247,0.999971330165863,0.7495111227035522,0.3718104064464569,0.2139606475830078,0.987835705280304,0.2025168389081955,0.34552404284477234,-0.5358641743659973,0.9995958805084229,0.7379682064056396,0.263639897108078,0.1696549952030182,0.9829202890396118,0.2850019633769989,0.22281509637832642,-0.7975538372993469,0.9955815672874451
good_form,0.5860266089439392,0.38464057445526123,0.2395382672548294,0.9996742606163025,0.350710928440094,0.3808290660381317,-0.11442263424396515,0.9999709725379944,0.7467678785324097,0.35379543900489807,0.23255591094493866,0.9878284931182861,0.20758497714996338,0.32667917013168335,-0.4997948110103607,0.9996037483215332,0.7333125472068787,0.2443804293870926,0.1610683649778366,0.9827865958213806,0.29159852862358093,0.20887939631938934,-0.632768988609314,0.9957686066627502
good_form,0.5835904479026794,0.38436269760131836,0.2386307269334793,0.9996394515037537,0.34568318724632263,0.3790365159511566,-0.12017611414194107,0.9999706745147705,0.7340678572654724,0.3455566465854645,0.26284343004226685,0.9876178503036499,0.21202906966209412,0.31352823972702026,-0.44922110438346863,0.999609649181366,0.7336186170578003,0.2390299141407013,0.19935639202594757,0.9824802279472351,0.30079808831214905,0.19483807682991028,-0.5194557309150696,0.9959019422531128
good_form,0.5833803415298462,0.3836367428302765,0.2344791144132614,0.999582827091217,0.3446662127971649,0.3780919909477234,-0.1052236407995224,0.999967634677887,0.7319945096969604,0.3343985676765442,0.2466631829738617,0.9879059195518494,0.2228783369064331,0.30064332485198975,-0.35800081491470337,0.9995880126953125,0.7322772741317749,0.22497034072875977,0.09727402776479721,0.9818837642669678,0.3072110712528229,0.17448188364505768,-0.3851645290851593,0.9955037832260132
good_form,0.5804367661476135,0.38236352801322937,0.23498986661434174,0.9995311498641968,0.34242039918899536,0.3771710693836212,-0.10562518984079361,0.9999649524688721,0.7250573039054871,0.3225216865539551,0.240175262093544,0.9881811141967773,0.23958268761634827,0.2825166583061218,-0.36361032724380493,0.999561607837677,0.7293749451637268,0.21584001183509827,0.09770078957080841,0.9814830422401428,0.313021719455719,0.1549394726753235,-0.3592430651187897,0.9951608777046204
good_form,0.580435037612915,0.3815661072731018,0.2758365869522095,0.9995102882385254,0.3430180251598358,0.37589532136917114,-0.031574685126543045,0.9999608397483826,0.7227258682250977,0.3104405105113983,0.2391091287136078,0.9887116551399231,0.2498330920934677,0.27294090390205383,-0.3167087137699127,0.999534010887146,0.7151075601577759,0.20044347643852234,0.12655965983867645,0.9815964698791504,0.32240206003189087,0.1432674676179886,-0.31572669744491577,0.9949789047241211
good_form,0.5781607627868652,0.3808231055736542,0.26274335384368896,0.999448835849762,0.3435058295726776,0.3752160668373108,-0.03616807609796524,0.9999499320983887,0.7129631042480469,0.3031107485294342,0.24009692668914795,0.9881506562232971,0.2569853961467743,0.26318052411079407,-0.36069053411483765,0.9994840025901794,0.7118593454360962,0.19041822850704193,0.13169465959072113,0.980015754699707,0.33743739128112793,0.13113807141780853,-0.3756839632987976,0.9943799376487732
good_form,0.5782075524330139,0.37557458877563477,0.2145259976387024,0.9993240833282471,0.34578269720077515,0.37183940410614014,-0.051464103162288666,0.9999365210533142,0.7091726660728455,0.29119768738746643,0.15272757411003113,0.9878272414207458,0.2732031047344208,0.2480577975511551,-0.3783619999885559,0.9993668794631958,0.7112193703651428,0.17800447344779968,0.03836622089147568,0.9786964654922485,0.34427541494369507,0.116788350045681,-0.40725788474082947,0.9932661652565002
good_form,0.5784153938293457,0.3691021800041199,0.17981159687042236,0.9992952942848206,0.3460879325866699,0.36880865693092346,-0.059733737260103226,0.9999243021011353,0.7061905860900879,0.2818554639816284,0.09104297310113907,0.9882220029830933,0.27388912439346313,0.24474377930164337,-0.38319042325019836,0.9992907643318176,0.7080300450325012,0.16580793261528015,-0.007661211770027876,0.9790778756141663,0.3470253348350525,0.11311309039592743,-0.39319637417793274,0.9927369952201843
good_form,0.5783676505088806,0.36721450090408325,0.11471164971590042,0.9991896152496338,0.34730520844459534,0.3670691251754761,-0.09885695576667786,0.9998942017555237,0.6984445452690125,0.2770128846168518,0.015647999942302704,0.9884843230247498,0.2797568440437317,0.24226684868335724,-0.4110512435436249,0.9991258382797241,0.7017521262168884,0.15743379294872284,-0.06236164644360542,0.9793477654457092,0.3573341369628906,0.1061200276017189,-0.41912972927093506,0.9915993809700012
good_form,0.5765425562858582,0.36590254306793213,0.12581588327884674,0.9990535378456116,0.34892037510871887,0.36613109707832336,-0.19292540848255157,0.9998800754547119,0.6941439509391785,0.2739975154399872,0.07882343232631683,0.9872840046882629,0.288595974445343,0.2375810295343399,-0.5076714158058167,0.9990391731262207,0.6966081857681274,0.1580171138048172,-0.00476967915892601,0.9781052470207214,0.36189931631088257,0.09993971884250641,-0.49402210116386414,0.9912786483764648
good_form,0.5765619874000549,0.36458152532577515,0.13805927336215973,0.9989722371101379,0.35467979311943054,0.3635910749435425,-0.19719238579273224,0.9998739361763,0.688004195690155,0.2687721252441406,0.13884755969047546,0.9850867986679077,0.2918350100517273,0.23451976478099823,-0.5143612623214722,0.9989789724349976,0.6979377269744873,0.15262247622013092,0.01073747780174017,0.9764229655265808,0.36660632491111755,0.09376149624586105,-0.5057407021522522,0.9909777641296387
good_form,0.5820612907409668,0.3623747229576111,0.09548633545637131,0.9988863468170166,0.35826918482780457,0.36216315627098083,-0.18293088674545288,0.9998482465744019,0.6900253891944885,0.2611221969127655,-0.016514360904693604,0.9853793382644653,0.2954830527305603,0.23350849747657776,-0.5109380483627319,0.9988619685173035,0.6790371537208557,0.1414070874452591,-0.13371556997299194,0.9764382839202881,0.3739345669746399,0.09578438848257065,-0.45819538831710815,0.9902114868164062
good_form,0.5827966928482056,0.3629315197467804,0.09907320886850357,0.998845636844635,0.3614491820335388,0.3625110387802124,-0.2179355025291443,0.9998456835746765,0.6868410110473633,0.26012203097343445,0.01616922952234745,0.9841281175613403,0.3000979423522949,0.2320583462715149,-0.554599404335022,0.9988073110580444,0.68114173412323,0.1404166966676712,-0.152726948261261,0.9756063222885132,0.38683784008026123,0.09315205365419388,-0.5608609914779663,0.9899970293045044
good_form,0.5828433632850647,0.36347922682762146,0.11189804971218109,0.9987323880195618,0.36750680208206177,0.3609943687915802,-0.21252471208572388,0.9998278021812439,0.6815471649169922,0.2650921046733856,0.03814971446990967,0.9830425977706909,0.30663129687309265,0.2308015674352646,-0.5397375226020813,0.998728334903717,0.6745758652687073,0.14002995193004608,-0.12400349974632263,0.9751400351524353,0.3929746448993683,0.0930333212018013,-0.5535104274749756,0.989788293838501
good_form,0.5829159617424011,0.36357662081718445,0.1583845615386963,0.9985394477844238,0.36978381872177124,0.36062926054000854,-0.2587015926837921,0.9998252391815186,0.676222562789917,0.26646584272384644,0.15310868620872498,0.9768659472465515,0.31246116757392883,0.22961929440498352,-0.6197454929351807,0.9987056851387024,0.668832540512085,0.14259286224842072,-0.05926978588104248,0.9712861180305481,0.4004557430744171,0.09115788340568542,-0.645268440246582,0.990092396736145
good_form,0.5785124897956848,0.3673025667667389,0.11838406324386597,0.9984509944915771,0.36980918049812317,0.3634783923625946,-0.306522935628891,0.9998152852058411,0.6713725924491882,0.2694268226623535,0.08254259079694748,0.9737135767936707,0.3120695650577545,0.23236419260501862,-0.6651523113250732,0.9986534714698792,0.6638726592063904,0.14009083807468414,-0.15262183547019958,0.9699038863182068,0.39628198742866516,0.0929235890507698,-0.7106546759605408,0.9901748895645142
good_form,0.5783248543739319,0.36811554431915283,0.11156147718429565,0.9984160661697388,0.3701586425304413,0.3634627163410187,-0.3074011504650116,0.9998064041137695,0.6726970672607422,0.27104026079177856,0.06463488191366196,0.9719395041465759,0.31291598081588745,0.23003751039505005,-0.6678862571716309,0.9986058473587036,0.6596781611442566,0.13962168991565704,-0.1562199592590332,0.9691706299781799,0.39894717931747437,0.09138868004083633,-0.6974055171012878,0.9901677966117859
good_form,0.5783666968345642,0.3694990873336792,0.11556613445281982,0.9983546733856201,0.3719315528869629,0.3635231554508209,-0.30816295742988586,0.9997903108596802,0.6726862192153931,0.27010494470596313,0.06787160784006119,0.9694945216178894,0.3133091926574707,0.2296648919582367,-0.6680268049240112,0.9985368847846985,0.6508951783180237,0.1356888711452484,-0.1465921401977539,0.9679678082466125,0.39796748757362366,0.09210900962352753,-0.6954218149185181,0.9900079369544983
good_form,0.5774418115615845,0.370205283164978,0.14887644350528717,0.9982965588569641,0.373501718044281,0.36358025670051575,-0.32135868072509766,0.9997888803482056,0.6731480360031128,0.26945552229881287,0.13602668046951294,0.9653925895690918,0.3136415481567383,0.22924461960792542,-0.6945371627807617,0.9985274076461792,0.6506872177124023,0.13751138746738434,-0.1112436056137085,0.9662528038024902,0.3993496894836426,0.09115295857191086,-0.7331308126449585,0.9902568459510803
good_form,0.5757432579994202,0.37032032012939453,0.14732573926448822,0.9982527494430542,0.37356695532798767,0.3636084794998169,-0.34494855999946594,0.9997864961624146,0.6739233732223511,0.2676454186439514,0.13543817400932312,0.9624559879302979,0.3153407573699951,0.2286631166934967,-0.7195225358009338,0.9985435009002686,0.6493499875068665,0.13695766031742096,-0.1244928166270256,0.9649451375007629,0.4015403091907501,0.0900011733174324,-0.75435870885849,0.9906410574913025
good_form,0.5744114518165588,0.37057411670684814,0.12800249457359314,0.9981095194816589,0.3744094967842102,0.3638905882835388,-0.327486127614975,0.9997621774673462,0.6738713979721069,0.2674758732318878,0.10492168366909027,0.9601850509643555,0.3150020241737366,0.2285568118095398,-0.6899076700210571,0.998508095741272,0.6511967778205872,0.13795636594295502,-0.12257153540849686,0.9636341333389282,0.40184810757637024,0.09085927903652191,-0.7148892879486084,0.9906585812568665
good_form,0.5742200613021851,0.3708516061306,0.11883920431137085,0.9980425834655762,0.37480437755584717,0.3639221489429474,-0.34142664074897766,0.9997507929801941,0.67418372631073,0.267941415309906,0.09442830830812454,0.9572114944458008,0.31429773569107056,0.22832100093364716,-0.7052757740020752,0.9984707832336426,0.6525116562843323,0.13880594074726105,-0.12766049802303314,0.962078332901001,0.4006923735141754,0.09080184251070023,-0.7212103009223938,0.9906195402145386
good_form,0.5745357871055603,0.37145936489105225,0.1179327443242073,0.9979365468025208,0.3755399286746979,0.3638375401496887,-0.3437340259552002,0.9997472167015076,0.674558162689209,0.2680729627609253,0.09400371462106705,0.951845645904541,0.3139669597148895,0.2287103235721588,-0.7137829065322876,0.9984577298164368,0.6543155312538147,0.1391431987285614,-0.1262788474559784,0.9590076804161072,0.4000767469406128,0.09142617881298065,-0.7379624843597412,0.9906434416770935
good_form,0.5763986110687256,0.3719865381717682,0.1075146347284317,0.9979392290115356,0.37525859475135803,0.3640352189540863,-0.3409002125263214,0.9997445940971375,0.6801355481147766,0.2683330476284027,0.07200559228658676,0.9521603584289551,0.30815476179122925,0.2288922667503357,-0.6945559978485107,0.9984660148620605,0.6680977940559387,0.13963311910629272,-0.12637297809123993,0.9590433239936829,0.39131683111190796,0.09208845347166061,-0.6894733309745789,0.9905131459236145
good_form,0.580001950263977,0.3725447654724121,0.10976457595825195,0.9979125261306763,0.37387099862098694,0.3638908267021179,-0.3038869798183441,0.9997400641441345,0.6854315996170044,0.2700165808200836,0.07356712222099304,0.9525563716888428,0.3005917966365814,0.22909532487392426,-0.6497678160667419,0.9984726905822754,0.6819140911102295,0.14244087040424347,-0.11955374479293823,0.9589860439300537,0.3821564316749573,0.092200867831707,-0.6485819220542908,0.9903892874717712
good_form,0.5810999274253845,0.3734169900417328,0.1272047907114029,0.9979581832885742,0.3710300922393799,0.36594197154045105,-0.26907506585121155,0.999748170375824,0.6939253211021423,0.2711496651172638,0.09035451710224152,0.953542172908783,0.2887658178806305,0.2336086630821228,-0.6112949848175049,0.998504102230072,0.6860430240631104,0.1467842161655426,-0.0934903621673584,0.9593893885612488,0.3752675950527191,0.09504220634698868,-0.6116619110107422,0.9903586506843567
good_form,0.5813445448875427,0.37451088428497314,0.16907899081707,0.9980259537696838,0.3682958781719208,0.3667221963405609,-0.17019617557525635,0.9997572898864746,0.7029022574424744,0.27858930826187134,0.1127762719988823,0.9556616544723511,0.2748715579509735,0.2377064973115921,-0.47623398900032043,0.9985170960426331,0.6886799335479736,0.15911704301834106,-0.05157456919550896,0.960418164730072,0.36162301898002625,0.0988064557313919,-0.4630630612373352,0.9900055527687073
good_form,0.583307147026062,0.37530824542045593,0.16487090289592743,0.9980676770210266,0.3625440299510956,0.3676281273365021,-0.13077861070632935,0.9997609853744507,0.7108494639396667,0.28045734763145447,0.062041983008384705,0.9588533043861389,0.26007866859436035,0.24477046728134155,-0.4378753900527954,0.9985391497612,0.6943554878234863,0.1621771603822708,-0.07921020686626434,0.9626005291938782,0.34052619338035583,0.10450571030378342,-0.4260379374027252,0.989835798740387
good_form,0.5834226012229919,0.3784043490886688,0.15373700857162476,0.9980904459953308,0.35700929164886475,0.37135323882102966,-0.1644376814365387,0.9997629523277283,0.7117551565170288,0.2897985279560089,0.04969203844666481,0.9615308046340942,0.24902905523777008,0.25367310643196106,-0.49560901522636414,0.9985784292221069,0.7081708908081055,0.16596516966819763,-0.10774991661310196,0.9645431637763977,0.32389286160469055,0.11371256411075592,-0.49954116344451904,0.9898602962493896
good_form,0.5847145318984985,0.3808686137199402,0.12778103351593018,0.9980922341346741,0.35435089468955994,0.37834060192108154,-0.11821042001247406,0.9997552633285522,0.7176295518875122,0.29793599247932434,-0.00496439216658473,0.9645153880119324,0.23792780935764313,0.26728489995002747,-0.42423373460769653,0.9985800385475159,0.7073005437850952,0.17505408823490143,-0.14173294603824615,0.966536283493042,0.3078250586986542,0.12502485513687134,-0.43086230754852295,0.9895288348197937
good_form,0.5845861434936523,0.38378942012786865,0.18224698305130005,0.9981812834739685,0.3503414988517761,0.3808644115924835,-0.11352280527353287,0.9997631311416626,0.7175927758216858,0.3125690519809723,0.0692816972732544,0.96705561876297,0.21843303740024567,0.2789740562438965,-0.43864259123802185,0.9986684918403625,0.7065741419792175,0.19676555693149567,-0.0617438480257988,0.9685656428337097,0.30323851108551025,0.1399649679660797,-0.4284076690673828,0.9899882078170776
good_form,0.5912295579910278,0.38457679748535156,0.14948832988739014,0.9981458187103271,0.35075774788856506,0.3831273317337036,-0.03273940086364746,0.9997406601905823,0.7217146754264832,0.32272836565971375,0.05294938012957573,0.9697073698043823,0.20921654999256134,0.2895754873752594,-0.3166656494140625,0.9986820220947266,0.7070497274398804,0.2083214372396469,0.03807925060391426,0.9702755808830261,0.291680246591568,0.15521906316280365,-0.3214402198791504,0.989783525466919
good_form,0.5937039256095886,0.38492241501808167,0.17327868938446045,0.9982402324676514,0.3511676490306854,0.38325265049934387,-0.03357923775911331,0.999747097492218,0.7241715788841248,0.3440501391887665,0.13808616995811462,0.9721586108207703,0.19971241056919098,0.30367642641067505,-0.35507720708847046,0.9987627267837524,0.719044029712677,0.2212780863046646,0.1291976273059845,0.9726101756095886,0.2804853618144989,0.16868562996387482,-0.37409862875938416,0.9904142022132874
good_form,0.5995774865150452,0.38431546092033386,0.17845581471920013,0.9983325600624084,0.3510186970233917,0.383554071187973,-0.054448433220386505,0.9997586011886597,0.7306503653526306,0.3435228168964386,0.15341909229755402,0.9741625189781189,0.19068805873394012,0.3182109594345093,-0.3874456584453583,0.9988495707511902,0.7227734327316284,0.22795160114765167,0.14354075491428375,0.9745495915412903,0.2710272967815399,0.18519634008407593,-0.5322360992431641,0.9910140037536621
good_form,0.6000033617019653,0.3842342793941498,0.2007419615983963,0.9984304308891296,0.3490058183670044,0.38330644369125366,-0.07558096945285797,0.9997748136520386,0.7314697504043579,0.3594511151313782,0.2729465663433075,0.9756660461425781,0.175612211227417,0.3308148980140686,-0.4091065526008606,0.998940646648407,0.7338805794715881,0.24342814087867737,0.31437546014785767,0.9760394096374512,0.2639768719673157,0.19627167284488678,-0.5267385840415955,0.9916396737098694
good_form,0.5995815396308899,0.3841838240623474,0.20447921752929688,0.9985190033912659,0.3487285077571869,0.38328468799591064,-0.08061648160219193,0.9997900128364563,0.7303430438041687,0.3582923114299774,0.22996708750724792,0.9769472479820251,0.1672583520412445,0.341341108083725,-0.37649762630462646,0.9990202188491821,0.7367588877677917,0.2513088583946228,0.18964456021785736,0.9770078659057617,0.258115291595459,0.20899812877178192,-0.47622933983802795,0.9920870065689087
good_form,0.5993786454200745,0.380510538816452,0.20096194744110107,0.998595118522644,0.34889790415763855,0.38323161005973816,-0.08274998515844345,0.9997987747192383,0.7390474677085876,0.38034769892692566,0.20324410498142242,0.977622926235199,0.16012367606163025,0.353615403175354,-0.36192724108695984,0.999087393283844,0.7432262301445007,0.26275452971458435,0.15550078451633453,0.9772574305534363,0.25223347544670105,0.2191438525915146,-0.4153152108192444,0.9923547506332397
good_form,0.5967837572097778,0.3796314299106598,0.2031978815793991,0.9986518025398254,0.3504161238670349,0.3831198811531067,-0.08087198436260223,0.9998102188110352,0.7386208772659302,0.3872539699077606,0.24408794939517975,0.9766965508460999,0.15767450630664825,0.36913588643074036,-0.36127981543540955,0.9991387128829956,0.7497462630271912,0.27331966161727905,0.2216227501630783,0.9759670495986938,0.2510826587677002,0.2318434715270996,-0.42927274107933044,0.9925615787506104
good_form,0.5942215323448181,0.3796401619911194,0.2019735425710678,0.9987590909004211,0.3504495620727539,0.38380345702171326,-0.09728599339723587,0.9998249411582947,0.7380967140197754,0.39524394273757935,0.32386377453804016,0.9772418737411499,0.15864767134189606,0.3851749002933502,-0.5790087580680847,0.9991843700408936,0.7477644085884094,0.2821905314922333,0.4067193269729614,0.9773320555686951,0.24861577153205872,0.24506662786006927,-0.9215222597122192,0.9930130243301392
good_form,0.5944803953170776,0.3796287178993225,0.19576287269592285,0.9988328218460083,0.35115277767181396,0.3865894377231598,-0.09195856750011444,0.9998326301574707,0.7420219779014587,0.39737775921821594,0.26757240295410156,0.9776868224143982,0.1619168072938919,0.39906126260757446,-0.5175015926361084,0.9991869330406189,0.7504807114601135,0.28524330258369446,0.2976481318473816,0.9777396321296692,0.24476753175258636,0.2579413056373596,-0.7766587138175964,0.992999255657196
good_form,0.594627320766449,0.37965378165245056,0.2021806240081787,0.9989099502563477,0.35533851385116577,0.38771820068359375,-0.07486610114574432,0.9998430609703064,0.7411688566207886,0.3938772976398468,0.2657853662967682,0.9774314165115356,0.1632852703332901,0.40644100308418274,-0.49467599391937256,0.999210774898529,0.7483854293823242,0.2897757291793823,0.292703241109848,0.9779654741287231,0.2427249699831009,0.2688036561012268,-0.7453564405441284,0.9931991100311279
good_form,0.5943276882171631,0.37976473569869995,0.1982843428850174,0.9989882707595825,0.3566555678844452,0.38847431540489197,-0.10124905407428741,0.9998555779457092,0.7403154373168945,0.4009436070919037,0.36868375539779663,0.9771239757537842,0.1640453040599823,0.4156973958015442,-0.5421355366706848,0.9992420673370361,0.7469509840011597,0.29732421040534973,0.5428205132484436,0.9785415530204773,0.2402661293745041,0.2804984152317047,-0.8632888197898865,0.993538498878479
good_form,0.5952064990997314,0.3808702230453491,0.19680938124656677,0.9990512728691101,0.3601779043674469,0.3904648423194885,-0.09282796084880829,0.9998658895492554,0.7379035949707031,0.40807583928108215,0.331804484128952,0.9759657979011536,0.1655312031507492,0.4259946942329407,-0.5236709117889404,0.9992498159408569,0.7463115453720093,0.305804044008255,0.43509355187416077,0.9783250093460083,0.23988260328769684,0.28956758975982666,-0.7795214056968689,0.9937694072723389
good_form,0.5950835347175598,0.3809834122657776,0.18989655375480652,0.9991145133972168,0.36301982402801514,0.3904583752155304,-0.09851166605949402,0.999875545501709,0.7340888977050781,0.4166237711906433,0.3659863770008087,0.9753686189651489,0.16659054160118103,0.43503615260124207,-0.5173237323760986,0.9992583394050598,0.7456657886505127,0.31649479269981384,0.5336423516273499,0.9789135456085205,0.23670551180839539,0.3004128038883209,-0.8268285393714905,0.9940319061279297
good_form,0.5993161797523499,0.382871150970459,0.16619551181793213,0.999165952205658,0.36207374930381775,0.3905716836452484,-0.041714731603860855,0.9998828768730164,0.7315238118171692,0.4274781346321106,0.1016061007976532,0.975798487663269,0.166855588555336,0.4438570737838745,-0.40844297409057617,0.9992298483848572,0.7427079081535339,0.3237933814525604,-0.05803981423377991,0.9798474907875061,0.23481662571430206,0.311887264251709,-0.7720423340797424,0.9942035675048828
